image_id,a,b,c,d,true_label,unicode
3,1225.0,519.0,69.0,57.0,正,U+6B63
3,1145.0,366.0,69.0,46.0,正,U+6B63
3,1356.0,503.0,85.0,50.0,終,U+7D42
3,1362.0,554.0,79.0,51.0,歸,U+6B78
3,1359.0,598.0,80.0,66.0,遺,U+907A
3,1362.0,660.0,82.0,62.0,漏,U+6F0F
3,1362.0,727.0,62.0,38.0,則,U+5247
3,1208.0,886.0,74.0,38.0,則,U+5247
3,351.0,562.0,57.0,45.0,則,U+5247
3,259.0,323.0,86.0,47.0,則,U+5247
3,278.0,902.0,54.0,41.0,則,U+5247
3,1403.0,735.0,54.0,46.0,後,U+5F8C
3,1062.0,1025.0,81.0,64.0,後,U+5F8C
3,972.0,719.0,80.0,61.0,後,U+5F8C
3,1414.0,782.0,44.0,28.0,世,U+4E16
3,1359.0,910.0,70.0,50.0,心,U+5FC3
3,632.0,421.0,80.0,50.0,心,U+5FC3
3,1361.0,960.0,79.0,72.0,矣,U+77E3
3,1286.0,709.0,80.0,54.0,矣,U+77E3
3,1212.0,1014.0,90.0,67.0,矣,U+77E3
3,1124.0,960.0,93.0,76.0,矣,U+77E3
3,970.0,610.0,89.0,72.0,矣,U+77E3
3,733.0,733.0,92.0,94.0,矣,U+77E3
3,489.0,870.0,90.0,73.0,矣,U+77E3
3,404.0,534.0,83.0,66.0,矣,U+77E3
3,262.0,556.0,83.0,75.0,矣,U+77E3
3,1361.0,850.0,64.0,63.0,寒,U+5BD2
3,636.0,347.0,80.0,74.0,寒,U+5BD2
3,1356.0,802.0,72.0,47.0,甚,U+751A
3,1354.0,763.0,71.0,41.0,事,U+4E8B
3,1143.0,408.0,71.0,53.0,事,U+4E8B
3,998.0,408.0,50.0,58.0,事,U+4E8B
3,895.0,640.0,71.0,52.0,事,U+4E8B
3,413.0,343.0,58.0,58.0,事,U+4E8B
3,349.0,247.0,65.0,60.0,事,U+4E8B
3,258.0,265.0,78.0,58.0,事,U+4E8B
3,1419.0,1016.0,52.0,36.0,知,U+77E5
3,425.0,1054.0,80.0,43.0,知,U+77E5
3,1432.0,983.0,42.0,30.0,考,U+8003
3,1210.0,248.0,61.0,58.0,考,U+8003
3,1054.0,983.0,75.0,48.0,考,U+8003
3,1425.0,931.0,46.0,27.0,何,U+4F55
3,349.0,210.0,65.0,41.0,何,U+4F55
3,1428.0,903.0,35.0,32.0,于,U+4E8E
3,1292.0,156.0,61.0,45.0,上,U+4E0A
3,1217.0,373.0,66.0,44.0,上,U+4E0A
3,1209.0,793.0,81.0,44.0,上,U+4E0A
3,1144.0,150.0,72.0,48.0,上,U+4E0A
3,976.0,865.0,76.0,40.0,上,U+4E0A
3,631.0,153.0,67.0,52.0,上,U+4E0A
3,413.0,693.0,72.0,42.0,上,U+4E0A
3,1295.0,196.0,65.0,46.0,曰,U+66F0
3,1212.0,742.0,67.0,54.0,曰,U+66F0
3,1158.0,200.0,52.0,36.0,曰,U+66F0
3,1074.0,321.0,70.0,52.0,曰,U+66F0
3,625.0,209.0,80.0,44.0,曰,U+66F0
3,497.0,996.0,88.0,44.0,曰,U+66F0
3,412.0,733.0,82.0,44.0,曰,U+66F0
3,267.0,759.0,73.0,54.0,曰,U+66F0
3,1284.0,248.0,75.0,46.0,右,U+53F3
3,1278.0,302.0,92.0,60.0,相,U+76F8
3,1298.0,352.0,57.0,55.0,言,U+8A00
3,1287.0,410.0,69.0,53.0,是,U+662F
3,1296.0,467.0,73.0,45.0,也,U+4E5F
3,1214.0,610.0,85.0,79.0,也,U+4E5F
3,1292.0,515.0,60.0,33.0,似,U+4F3C
3,716.0,291.0,66.0,37.0,似,U+4F3C
3,1291.0,545.0,65.0,46.0,當,U+7576
3,1141.0,554.0,69.0,50.0,當,U+7576
3,713.0,325.0,80.0,51.0,當,U+7576
3,1286.0,589.0,66.0,71.0,警,U+8B66
3,701.0,530.0,93.0,59.0,警,U+8B66
3,1293.0,660.0,56.0,50.0,責,U+8CAC
3,1285.0,767.0,60.0,53.0,安,U+5B89
3,1281.0,881.0,71.0,53.0,姑,U+59D1
3,1279.0,927.0,81.0,51.0,先,U+5148
3,1270.0,969.0,90.0,65.0,從,U+5F9E
3,1286.0,1022.0,100.0,66.0,重,U+91CD
3,1205.0,187.0,85.0,70.0,推,U+63A8
3,1049.0,935.0,77.0,55.0,推,U+63A8
3,895.0,496.0,77.0,48.0,推,U+63A8
3,1226.0,297.0,53.0,46.0,使,U+4F7F
3,978.0,198.0,90.0,66.0,使,U+4F7F
3,409.0,237.0,62.0,42.0,使,U+4F7F
3,1225.0,333.0,58.0,45.0,之,U+4E4B
3,998.0,261.0,62.0,40.0,之,U+4E4B
3,745.0,636.0,57.0,54.0,之,U+4E4B
3,481.0,326.0,87.0,60.0,之,U+4E4B
3,421.0,869.0,60.0,37.0,之,U+4E4B
3,266.0,503.0,77.0,56.0,之,U+4E4B
3,264.0,1057.0,87.0,51.0,之,U+4E4B
3,1214.0,410.0,73.0,69.0,來,U+4F86
3,1208.0,838.0,78.0,52.0,來,U+4F86
3,1062.0,397.0,73.0,51.0,來,U+4F86
3,974.0,905.0,77.0,65.0,來,U+4F86
3,570.0,751.0,88.0,59.0,來,U+4F86
3,409.0,281.0,78.0,60.0,來,U+4F86
3,409.0,945.0,84.0,65.0,來,U+4F86
3,351.0,860.0,78.0,54.0,來,U+4F86
3,339.0,988.0,82.0,61.0,來,U+4F86
3,1226.0,571.0,56.0,47.0,可,U+53EF
3,1141.0,781.0,68.0,51.0,可,U+53EF
3,917.0,198.0,73.0,60.0,可,U+53EF
3,420.0,485.0,65.0,49.0,可,U+53EF
3,344.0,641.0,66.0,46.0,可,U+53EF
3,1212.0,700.0,74.0,48.0,梓,U+6893
3,495.0,939.0,84.0,59.0,梓,U+6893
3,1220.0,919.0,55.0,40.0,有,U+6709
3,725.0,369.0,73.0,47.0,有,U+6709
3,567.0,555.0,85.0,33.0,有,U+6709
3,489.0,758.0,78.0,53.0,有,U+6709
3,1208.0,961.0,77.0,54.0,弊,U+5F0A
3,1152.0,238.0,61.0,40.0,在,U+5728
3,677.0,1044.0,59.0,45.0,在,U+5728
3,1151.0,279.0,54.0,44.0,外,U+5916
3,1133.0,456.0,85.0,59.0,體,U+9AD4
3,889.0,694.0,89.0,43.0,體,U+9AD4
3,416.0,391.0,73.0,53.0,體,U+9AD4
3,1143.0,507.0,62.0,42.0,不,U+4E0D
3,1139.0,604.0,75.0,51.0,他,U+4ED6
3,1128.0,655.0,84.0,56.0,人,U+4EBA
3,1051.0,769.0,85.0,36.0,人,U+4EBA
3,1137.0,746.0,68.0,39.0,不,U+F967
3,894.0,938.0,66.0,43.0,不,U+F967
3,583.0,721.0,65.0,31.0,不,U+F967
3,416.0,448.0,67.0,39.0,不,U+F967
3,416.0,893.0,69.0,51.0,不,U+F967
3,340.0,604.0,77.0,49.0,不,U+F967
3,344.0,821.0,77.0,44.0,不,U+F967
3,270.0,418.0,65.0,46.0,不,U+F967
3,1118.0,832.0,96.0,64.0,代,U+4EE3
3,1068.0,198.0,72.0,66.0,壽,U+58FD
3,267.0,628.0,68.0,66.0,壽,U+58FD
3,1067.0,264.0,77.0,54.0,興,U+8208
3,260.0,689.0,80.0,73.0,興,U+8208
3,1066.0,369.0,71.0,34.0,近,U+8FD1
3,344.0,951.0,73.0,41.0,近,U+8FD1
3,1054.0,449.0,74.0,46.0,史,U+53F2
3,1054.0,491.0,74.0,39.0,局,U+5C40
3,1062.0,534.0,59.0,60.0,苟,U+82DF
3,1054.0,594.0,74.0,58.0,簡,U+7C21
3,1060.0,662.0,61.0,43.0,被,U+88AB
3,295.0,935.0,76.0,50.0,被,U+88AB
3,1045.0,703.0,84.0,75.0,薦,U+85A6
3,710.0,203.0,85.0,85.0,薦,U+85A6
3,485.0,570.0,90.0,55.0,薦,U+85A6
3,262.0,983.0,73.0,78.0,薦,U+85A6
3,1044.0,801.0,77.0,44.0,尹,U+5C39
3,1045.0,844.0,77.0,37.0,趾,U+8DBE
3,412.0,780.0,66.0,49.0,趾,U+8DBE
3,1058.0,875.0,70.0,53.0,完,U+5B8C
3,416.0,823.0,78.0,57.0,完,U+5B8C
3,993.0,291.0,71.0,58.0,應,U+61C9
3,972.0,342.0,98.0,65.0,講,U+8B1B
3,976.0,508.0,86.0,68.0,命,U+547D
3,989.0,576.0,58.0,47.0,下,U+4E0B
3,983.0,677.0,60.0,42.0,其,U+5176
3,558.0,304.0,70.0,40.0,其,U+5176
3,483.0,382.0,72.0,56.0,其,U+5176
3,975.0,770.0,76.0,52.0,無,U+7121
3,489.0,624.0,90.0,58.0,無,U+7121
3,979.0,822.0,70.0,49.0,意,U+610F
3,960.0,967.0,94.0,58.0,殊,U+6B8A
3,982.0,1030.0,77.0,69.0,涉,U+6D89
3,898.0,253.0,97.0,61.0,駭,U+99ED
3,914.0,355.0,56.0,47.0,每,U+6BCF
3,509.0,1038.0,74.0,71.0,每,U+6BCF
3,899.0,424.0,79.0,66.0,請,U+8ACB
3,898.0,541.0,80.0,56.0,徒,U+5F92
3,889.0,602.0,90.0,45.0,損,U+640D
3,898.0,741.0,70.0,39.0,以,U+4EE5
3,343.0,680.0,62.0,40.0,以,U+4EE5
3,897.0,813.0,61.0,41.0,爲,U+7232
3,643.0,322.0,67.0,36.0,爲,U+7232
3,486.0,295.0,66.0,38.0,爲,U+7232
3,263.0,462.0,73.0,46.0,爲,U+7232
3,882.0,855.0,93.0,58.0,拘,U+62D8
3,894.0,982.0,64.0,38.0,得,U+5F97
3,891.0,1019.0,95.0,80.0,新,U+65B0
3,475.0,520.0,96.0,50.0,新,U+65B0
3,709.0,424.0,84.0,46.0,別,U+5225
3,712.0,472.0,83.0,51.0,樣,U+6A23
3,718.0,582.0,87.0,62.0,飭,U+98ED
3,725.0,684.0,92.0,57.0,道,U+9053
3,636.0,256.0,84.0,65.0,誠,U+8AA0
3,687.0,625.0,54.0,38.0,翰,U+7FF0
3,697.0,655.0,46.0,45.0,林,U+6797
3,647.0,641.0,59.0,58.0,李,U+F9E1
3,644.0,693.0,77.0,74.0,秀,U+79C0
3,649.0,764.0,80.0,72.0,彦,U+5F66
3,660.0,1004.0,83.0,47.0,往,U+5F80
3,548.0,194.0,89.0,76.0,廣,U+5EE3
3,556.0,263.0,72.0,47.0,州,U+5DDE
3,556.0,346.0,91.0,56.0,父,U+7236
3,554.0,394.0,78.0,54.0,任,U+4EFB
3,560.0,446.0,77.0,58.0,所,U+6240
3,563.0,511.0,78.0,50.0,稱,U+7A31
3,564.0,589.0,75.0,46.0,母,U+6BCD
3,562.0,631.0,86.0,52.0,病,U+75C5
3,583.0,810.0,65.0,45.0,故,U+6545
3,579.0,844.0,72.0,68.0,再,U+518D
3,577.0,961.0,83.0,63.0,再,U+518D
3,581.0,908.0,77.0,57.0,除,U+9664
3,577.0,1019.0,91.0,72.0,遞,U+905E
3,475.0,240.0,81.0,55.0,復,U+5FA9
3,491.0,434.0,69.0,61.0,時,U+6642
3,268.0,863.0,63.0,42.0,時,U+6642
3,494.0,810.0,84.0,59.0,說,U+8AAA
3,508.0,674.0,58.0,48.0,如,U+5982
3,344.0,346.0,68.0,61.0,旣,U+65E3
3,333.0,407.0,79.0,54.0,收,U+6536
3,331.0,460.0,89.0,53.0,六,U+F9D1
3,343.0,515.0,66.0,48.0,品,U+54C1
3,340.0,721.0,72.0,51.0,苦,U+82E6
3,244.0,205.0,97.0,65.0,苦,U+82E6
3,335.0,773.0,78.0,50.0,役,U+5F79
3,321.0,1038.0,112.0,73.0,厭,U+53AD
3,262.0,370.0,70.0,53.0,直,U+76F4
3,262.0,816.0,74.0,47.0,古,U+53E4
59,1338.0,192.0,115.0,120.0,然,U+7136
59,1351.0,312.0,103.0,71.0,不,U+F967
59,1202.0,435.0,128.0,95.0,不,U+F967
59,1346.0,385.0,116.0,118.0,知,U+77E5
59,1365.0,511.0,94.0,174.0,事,U+4E8B
59,1364.0,673.0,94.0,132.0,甚,U+751A
59,1356.0,803.0,106.0,84.0,可,U+53EF
59,1335.0,865.0,137.0,178.0,該,U+8A72
59,1209.0,204.0,120.0,126.0,俱,U+4FF1
59,1220.0,326.0,89.0,138.0,有,U+6709
59,1198.0,533.0,150.0,145.0,爲,U+7232
59,1206.0,668.0,145.0,153.0,檢,U+6AA2
59,1200.0,810.0,124.0,130.0,飭,U+98ED
59,1200.0,941.0,129.0,131.0,致,U+81F4
59,1063.0,210.0,124.0,184.0,察,U+5BDF
59,1105.0,384.0,60.0,100.0,之,U+4E4B
59,1080.0,491.0,106.0,116.0,失,U+5931
59,1080.0,629.0,92.0,107.0,請,U+8ACB
59,1068.0,755.0,114.0,121.0,遠,U+9060
59,1055.0,866.0,142.0,111.0,接,U+63A5
59,1067.0,955.0,119.0,110.0,使,U+4F7F
59,909.0,233.0,162.0,123.0,吳,U+5433
59,947.0,361.0,128.0,62.0,始,U+59CB
59,910.0,440.0,153.0,120.0,壽,U+58FD
59,955.0,573.0,90.0,143.0,黃,U+9EC3
59,937.0,717.0,133.0,140.0,海,U+6D77
59,955.0,843.0,92.0,112.0,監,U+76E3
59,939.0,955.0,117.0,116.0,司,U+53F8
59,448.0,512.0,90.0,109.0,司,U+53F8
59,707.0,207.0,138.0,123.0,尹,U+5C39
59,704.0,341.0,145.0,123.0,垓,U+5793
59,815.0,450.0,71.0,61.0,也,U+4E5F
59,814.0,724.0,63.0,85.0,官,U+5B98
59,578.0,922.0,129.0,135.0,官,U+5B98
59,816.0,810.0,60.0,52.0,等,U+7B49
59,731.0,694.0,78.0,120.0,重,U+91CD
59,726.0,812.0,128.0,112.0,推,U+63A8
59,429.0,615.0,122.0,141.0,推,U+63A8
59,745.0,931.0,90.0,117.0,考,U+8003
59,579.0,210.0,106.0,153.0,當,U+7576
59,580.0,373.0,116.0,130.0,諧,U+8AE7
59,562.0,495.0,137.0,160.0,差,U+5DEE
59,570.0,654.0,135.0,112.0,備,U+5099
59,537.0,785.0,158.0,129.0,譯,U+8B6F
59,431.0,224.0,117.0,131.0,令,U+4EE4
59,426.0,373.0,142.0,124.0,攸,U+6538
59,401.0,777.0,162.0,140.0,治,U+6CBB
59,413.0,913.0,136.0,96.0,何,U+4F55
59,461.0,1000.0,103.0,80.0,如,U+5982
59,284.0,163.0,148.0,139.0,傳,U+50B3
59,279.0,327.0,139.0,116.0,曰,U+66F0
59,270.0,440.0,164.0,291.0,允,U+5141
35,1460.0,270.0,49.0,62.0,今,U+4ECA
35,1090.0,589.0,50.0,34.0,今,U+4ECA
35,1468.0,606.0,52.0,34.0,曰,U+66F0
35,1390.0,327.0,54.0,31.0,曰,U+66F0
35,1414.0,574.0,39.0,38.0,曰,U+66F0
35,724.0,288.0,61.0,42.0,曰,U+66F0
35,727.0,616.0,52.0,40.0,曰,U+66F0
35,578.0,284.0,58.0,38.0,曰,U+66F0
35,416.0,322.0,54.0,47.0,曰,U+66F0
35,1468.0,639.0,56.0,57.0,固,U+56FA
35,1033.0,906.0,59.0,60.0,固,U+56FA
35,1474.0,692.0,51.0,49.0,欲,U+6B32
35,1234.0,582.0,61.0,63.0,欲,U+6B32
35,1475.0,755.0,60.0,44.0,仰,U+4EF0
35,1481.0,789.0,56.0,63.0,達,U+9054
35,1494.0,844.0,35.0,34.0,而,U+800C
35,1333.0,973.0,54.0,45.0,而,U+800C
35,1103.0,541.0,52.0,50.0,而,U+800C
35,736.0,942.0,53.0,42.0,而,U+800C
35,663.0,460.0,37.0,53.0,而,U+800C
35,581.0,645.0,60.0,40.0,而,U+800C
35,346.0,897.0,35.0,44.0,而,U+800C
35,1483.0,876.0,46.0,37.0,以,U+4EE5
35,495.0,275.0,68.0,33.0,以,U+4EE5
35,332.0,987.0,53.0,47.0,以,U+4EE5
35,1479.0,917.0,64.0,50.0,摠,U+6460
35,1390.0,614.0,76.0,61.0,摠,U+6460
35,1484.0,971.0,63.0,54.0,護,U+8B77
35,1407.0,668.0,53.0,56.0,護,U+8B77
35,1386.0,274.0,55.0,46.0,不,U+F967
35,578.0,848.0,62.0,39.0,不,U+F967
35,1401.0,724.0,60.0,48.0,意,U+610F
35,1405.0,768.0,70.0,53.0,見,U+898B
35,1413.0,813.0,46.0,52.0,自,U+81EA
35,945.0,594.0,39.0,48.0,自,U+81EA
35,1403.0,865.0,63.0,69.0,同,U+540C
35,1413.0,924.0,53.0,38.0,忘,U+5FD8
35,1412.0,968.0,65.0,47.0,憂,U+6182
35,1311.0,271.0,57.0,53.0,里,U+91CC
35,1309.0,340.0,71.0,55.0,峴,U+5CF4
35,1325.0,396.0,45.0,51.0,當,U+7576
35,1253.0,466.0,42.0,69.0,當,U+7576
35,1170.0,705.0,44.0,58.0,當,U+7576
35,1102.0,436.0,40.0,45.0,當,U+7576
35,1101.0,921.0,47.0,47.0,當,U+7576
35,933.0,544.0,60.0,53.0,當,U+7576
35,719.0,787.0,71.0,35.0,當,U+7576
35,593.0,484.0,44.0,58.0,當,U+7576
35,404.0,701.0,64.0,44.0,當,U+7576
35,1303.0,448.0,73.0,61.0,塞,U+585E
35,1214.0,278.0,70.0,89.0,塞,U+585E
35,1091.0,478.0,61.0,79.0,塞,U+585E
35,1338.0,520.0,39.0,45.0,其,U+5176
35,1334.0,875.0,53.0,42.0,其,U+5176
35,1154.0,271.0,54.0,55.0,其,U+5176
35,1085.0,283.0,54.0,52.0,其,U+5176
35,1117.0,1009.0,45.0,36.0,其,U+5176
35,1325.0,561.0,49.0,42.0,下,U+4E0B
35,1324.0,594.0,51.0,50.0,有,U+6709
35,1176.0,374.0,34.0,44.0,有,U+6709
35,348.0,577.0,50.0,49.0,有,U+6709
35,1301.0,648.0,88.0,58.0,越,U+8D8A
35,1330.0,704.0,49.0,36.0,去,U+53BB
35,1344.0,739.0,33.0,34.0,之,U+4E4B
35,1256.0,363.0,26.0,52.0,之,U+4E4B
35,1269.0,693.0,31.0,67.0,之,U+4E4B
35,961.0,858.0,40.0,42.0,之,U+4E4B
35,980.0,1005.0,32.0,41.0,之,U+4E4B
35,737.0,454.0,29.0,83.0,之,U+4E4B
35,374.0,342.0,18.0,50.0,之,U+4E4B
35,276.0,901.0,33.0,51.0,之,U+4E4B
35,1320.0,768.0,73.0,68.0,路,U+8DEF
35,1095.0,328.0,49.0,67.0,路,U+8DEF
35,1013.0,286.0,61.0,73.0,路,U+8DEF
35,1028.0,807.0,60.0,58.0,路,U+8DEF
35,931.0,458.0,66.0,57.0,路,U+8DEF
35,721.0,690.0,62.0,58.0,路,U+8DEF
35,574.0,388.0,57.0,41.0,路,U+8DEF
35,1340.0,829.0,51.0,47.0,至,U+81F3
35,1320.0,921.0,73.0,56.0,處,U+8655
35,337.0,730.0,55.0,72.0,處,U+8655
35,1237.0,414.0,58.0,55.0,爲,U+7232
35,1169.0,516.0,52.0,53.0,爲,U+7232
35,1165.0,821.0,55.0,46.0,爲,U+7232
35,1029.0,666.0,56.0,52.0,爲,U+7232
35,935.0,820.0,68.0,31.0,爲,U+7232
35,710.0,395.0,78.0,47.0,爲,U+7232
35,269.0,859.0,49.0,56.0,爲,U+7232
35,1246.0,530.0,52.0,56.0,初,U+521D
35,1236.0,643.0,60.0,64.0,狹,U+72F9
35,1238.0,756.0,59.0,51.0,淸,U+6DF8
35,1229.0,811.0,84.0,62.0,風,U+98A8
35,1238.0,869.0,71.0,65.0,箚,U+7B9A
35,1244.0,943.0,71.0,53.0,是,U+662F
35,1260.0,990.0,60.0,53.0,矣,U+77E3
35,806.0,895.0,55.0,75.0,矣,U+77E3
35,1161.0,338.0,60.0,40.0,內,U+5167
35,1169.0,413.0,49.0,71.0,畓,U+7553
35,1164.0,475.0,67.0,48.0,亦,U+4EA6
35,721.0,746.0,58.0,39.0,亦,U+4EA6
35,574.0,440.0,52.0,44.0,亦,U+4EA6
35,333.0,789.0,58.0,54.0,亦,U+4EA6
35,1169.0,566.0,48.0,35.0,入,U+5165
35,1027.0,579.0,47.0,47.0,入,U+5165
35,265.0,653.0,67.0,29.0,入,U+5165
35,1163.0,604.0,63.0,65.0,陳,U+9673
35,1018.0,616.0,63.0,64.0,陳,U+9673
35,1165.0,667.0,58.0,46.0,似,U+4F3C
35,1158.0,773.0,70.0,55.0,速,U+901F
35,1142.0,868.0,76.0,58.0,定,U+5B9A
35,1172.0,922.0,47.0,108.0,奪,U+596A
35,1101.0,399.0,48.0,33.0,則,U+5247
35,1102.0,867.0,50.0,52.0,則,U+5247
35,1022.0,546.0,56.0,42.0,則,U+5247
35,1029.0,867.0,57.0,42.0,則,U+5247
35,943.0,508.0,58.0,42.0,則,U+5247
35,1092.0,614.0,66.0,81.0,番,U+756A
35,1106.0,733.0,34.0,73.0,擧,U+64E7
35,1098.0,805.0,53.0,67.0,動,U+52D5
35,1101.0,961.0,56.0,49.0,由,U+7531
35,1008.0,357.0,75.0,46.0,何,U+4F55
35,255.0,952.0,55.0,45.0,何,U+4F55
35,1024.0,400.0,63.0,52.0,者,U+8005
35,1020.0,448.0,56.0,39.0,田,U+7530
35,1020.0,498.0,57.0,59.0,地,U+5730
35,1042.0,715.0,36.0,41.0,可,U+53EF
35,654.0,291.0,39.0,41.0,可,U+53EF
35,504.0,495.0,46.0,43.0,可,U+53EF
35,1021.0,756.0,63.0,53.0,道,U+9053
35,1026.0,967.0,65.0,52.0,留,U+7559
35,927.0,293.0,65.0,56.0,若,U+82E5
35,928.0,354.0,65.0,42.0,取,U+53D6
35,941.0,391.0,59.0,68.0,新,U+65B0
35,938.0,643.0,61.0,66.0,康,U+5EB7
35,922.0,715.0,79.0,48.0,東,U+6771
35,924.0,760.0,86.0,58.0,陵,U+9675
35,926.0,902.0,81.0,59.0,修,U+4FEE
35,722.0,824.0,66.0,72.0,修,U+4FEE
35,627.0,418.0,28.0,33.0,修,U+4FEE
35,570.0,726.0,79.0,71.0,修,U+4FEE
35,927.0,956.0,81.0,47.0,治,U+6CBB
35,722.0,905.0,73.0,41.0,治,U+6CBB
35,624.0,451.0,38.0,39.0,治,U+6CBB
35,574.0,793.0,77.0,60.0,治,U+6CBB
35,792.0,287.0,75.0,64.0,際,U+969B
35,807.0,359.0,59.0,37.0,人,U+4EBA
35,813.0,395.0,48.0,39.0,力,U+529B
35,502.0,444.0,49.0,45.0,力,U+529B
35,787.0,435.0,79.0,45.0,必,U+5FC5
35,570.0,884.0,81.0,41.0,必,U+5FC5
35,327.0,941.0,62.0,45.0,必,U+5FC5
35,797.0,482.0,69.0,64.0,多,U+591A
35,339.0,847.0,47.0,63.0,多,U+591A
35,814.0,549.0,40.0,65.0,此,U+6B64
35,808.0,612.0,49.0,48.0,時,U+6642
35,806.0,667.0,61.0,55.0,宜,U+5B9C
35,798.0,723.0,63.0,81.0,務,U+52D9
35,799.0,801.0,55.0,51.0,安,U+5B89
35,787.0,835.0,77.0,66.0,民,U+6C11
35,500.0,375.0,63.0,59.0,民,U+6C11
35,728.0,234.0,45.0,37.0,上,U+4E0A
35,569.0,225.0,54.0,46.0,上,U+4E0A
35,213.0,198.0,31.0,66.0,上,U+4E0A
35,708.0,332.0,74.0,67.0,依,U+4F9D
35,710.0,545.0,74.0,56.0,領,U+9818
35,404.0,259.0,63.0,69.0,領,U+9818
35,731.0,651.0,39.0,47.0,大,U+5927
35,575.0,322.0,51.0,51.0,大,U+5927
35,736.0,983.0,63.0,53.0,只,U+53EA
35,660.0,234.0,60.0,32.0,四,U+56DB
35,650.0,339.0,57.0,58.0,通,U+901A
35,583.0,537.0,54.0,81.0,通,U+901A
35,647.0,398.0,47.0,62.0,行,U+884C
35,587.0,615.0,45.0,36.0,行,U+884C
35,638.0,500.0,65.0,66.0,已,U+5DF2
35,555.0,673.0,96.0,53.0,已,U+5DF2
35,586.0,931.0,49.0,41.0,太,U+592A
35,577.0,978.0,86.0,77.0,廣,U+5EE3
35,492.0,322.0,69.0,57.0,備,U+5099
35,484.0,545.0,76.0,71.0,也,U+4E5F
35,404.0,371.0,68.0,41.0,江,U+6C5F
35,410.0,414.0,59.0,66.0,華,U+83EF
35,414.0,478.0,71.0,63.0,環,U+74B0
35,421.0,537.0,41.0,36.0,刀,U+5200
35,422.0,569.0,50.0,39.0,五,U+4E94
35,409.0,604.0,57.0,50.0,百,U+767E
35,410.0,653.0,69.0,48.0,柄,U+67C4
35,415.0,745.0,45.0,59.0,造,U+9020
35,398.0,802.0,67.0,58.0,給,U+7D66
35,406.0,855.0,54.0,56.0,守,U+5B88
35,384.0,920.0,74.0,61.0,禦,U+79A6
35,408.0,983.0,67.0,70.0,廳,U+5EF3
35,360.0,258.0,35.0,77.0,掌,U+638C
35,350.0,507.0,48.0,78.0,實,U+5BE6
35,332.0,631.0,70.0,68.0,儲,U+5132
35,337.0,696.0,61.0,45.0,他,U+4ED6
35,280.0,249.0,57.0,67.0,鋼,U+92FC
35,268.0,327.0,64.0,69.0,鐵,U+9435
35,268.0,580.0,54.0,70.0,容,U+5BB9
35,259.0,679.0,53.0,53.0,使,U+4F7F
35,255.0,733.0,61.0,69.0,海,U+6D77
35,259.0,795.0,61.0,58.0,西,U+897F
35,263.0,1008.0,59.0,38.0,如,U+5982
11,1377.0,204.0,47.0,52.0,載,U+8F09
11,302.0,732.0,44.0,46.0,載,U+8F09
11,1373.0,249.0,54.0,43.0,禧,U+79A7
11,301.0,774.0,44.0,38.0,禧,U+79A7
11,1386.0,291.0,35.0,31.0,曰,U+66F0
11,1382.0,572.0,43.0,26.0,曰,U+66F0
11,1321.0,706.0,43.0,31.0,曰,U+66F0
11,1325.0,904.0,38.0,22.0,曰,U+66F0
11,1267.0,556.0,36.0,36.0,曰,U+66F0
11,1202.0,197.0,37.0,24.0,曰,U+66F0
11,1215.0,865.0,41.0,25.0,曰,U+66F0
11,1146.0,441.0,41.0,24.0,曰,U+66F0
11,1154.0,829.0,35.0,28.0,曰,U+66F0
11,1090.0,389.0,37.0,28.0,曰,U+66F0
11,1090.0,762.0,37.0,28.0,曰,U+66F0
11,1025.0,320.0,34.0,29.0,曰,U+66F0
11,1022.0,859.0,35.0,21.0,曰,U+66F0
11,965.0,498.0,33.0,26.0,曰,U+66F0
11,969.0,822.0,34.0,28.0,曰,U+66F0
11,902.0,513.0,45.0,21.0,曰,U+66F0
11,902.0,937.0,49.0,24.0,曰,U+66F0
11,790.0,490.0,31.0,25.0,曰,U+66F0
11,797.0,863.0,38.0,29.0,曰,U+66F0
11,746.0,840.0,35.0,29.0,曰,U+66F0
11,683.0,306.0,26.0,21.0,曰,U+66F0
11,674.0,830.0,43.0,25.0,曰,U+66F0
11,614.0,474.0,32.0,30.0,曰,U+66F0
11,555.0,670.0,35.0,34.0,曰,U+66F0
11,472.0,194.0,38.0,26.0,曰,U+66F0
11,487.0,620.0,34.0,21.0,曰,U+66F0
11,419.0,238.0,39.0,29.0,曰,U+66F0
11,302.0,538.0,41.0,23.0,曰,U+66F0
11,306.0,814.0,35.0,20.0,曰,U+66F0
11,1383.0,323.0,38.0,27.0,此,U+6B64
11,1084.0,790.0,38.0,30.0,此,U+6B64
11,1022.0,887.0,39.0,30.0,此,U+6B64
11,963.0,527.0,39.0,30.0,此,U+6B64
11,912.0,963.0,31.0,25.0,此,U+6B64
11,789.0,894.0,37.0,33.0,此,U+6B64
11,613.0,966.0,49.0,36.0,此,U+6B64
11,497.0,923.0,34.0,36.0,此,U+6B64
11,298.0,563.0,44.0,28.0,此,U+6B64
11,1380.0,349.0,51.0,25.0,人,U+4EBA
11,1209.0,633.0,57.0,23.0,人,U+4EBA
11,602.0,230.0,49.0,24.0,人,U+4EBA
11,299.0,627.0,49.0,19.0,人,U+4EBA
11,309.0,931.0,49.0,27.0,人,U+4EBA
11,1382.0,373.0,45.0,30.0,情,U+60C5
11,1382.0,398.0,47.0,35.0,甚,U+751A
